# Boundary points extracted from /depot/bera89/data/zhan5058/TUTR/generate_agent_points/006.png
# Found 7 boundaries

# Boundary 1 (200 points)
431.000,838.271
431.000,837.728
431.000,837.186
431.000,836.642
431.000,836.100
430.998,835.559
431.000,835.014
431.006,834.464
430.997,833.932
430.975,833.413
431.027,832.812
431.089,832.201
430.820,831.957
430.229,832.020
429.723,831.830
429.379,831.357
429.000,831.000
428.458,831.005
427.927,830.969
427.546,830.574
427.193,830.119
426.712,829.971
426.148,830.022
425.697,829.800
425.345,829.339
424.953,828.976
424.432,828.924
423.844,829.032
423.280,829.082
422.827,828.865
422.473,828.409
422.086,828.033
421.558,827.998
421.013,828.004
420.613,827.658
420.266,827.186
419.812,826.972
419.246,827.027
418.775,826.854
418.424,826.390
418.037,826.014
417.500,826.000
416.963,825.986
416.576,825.610
416.225,825.146
415.754,824.973
415.188,825.028
414.734,824.814
414.387,824.342
413.987,823.996
413.442,824.002
412.914,823.967
412.527,823.591
412.173,823.135
411.720,822.918
411.156,822.969
410.569,823.075
410.047,823.023
409.653,822.665
409.300,822.206
408.854,821.973
408.294,822.014
407.795,821.908
407.416,821.512
407.061,821.060
406.624,820.804

# Boundary 2 (200 points)
460.000,560.000
455.516,561.016
451.019,562.000
446.557,563.075
444.015,565.968
443.005,570.455
441.994,574.940
442.000,579.848
441.454,584.532
442.022,588.820
442.000,593.733
442.000,598.638
442.000,603.543
441.719,608.331
441.000,612.938
439.950,617.395
440.999,621.920
438.589,624.988
433.686,625.000
428.782,625.001
425.013,626.137
425.000,631.028
425.000,635.933
425.000,640.838
425.000,645.743
424.670,650.579
419.855,651.016
415.799,651.083
411.997,650.639
408.441,651.600
404.390,651.434
400.996,652.390
398.302,655.713
398.011,659.687
397.001,664.163
396.998,669.066
396.015,673.564
396.000,678.462
396.000,683.367
396.000,688.272
395.976,693.186
398.038,697.239
401.336,699.985
405.857,699.091
409.998,700.324
412.359,704.238
412.962,708.893
413.999,713.368
413.961,718.288
416.040,722.322
419.852,723.945
423.776,724.566
424.000,729.406
424.032,734.326
420.607,736.986
415.762,737.105
412.043,738.007
408.601,735.356
403.894,736.000
399.261,736.604
395.775,738.208
393.005,741.941
395.734,745.694
396.002,750.487
396.992,754.982
396.002,759.469
395.608,763.723
397.000,768.035
395.453,772.368
395.625,776.420
396.365,780.529
398.928,784.404
403.241,784.992
407.528,784.551
412.223,785.008
416.721,785.990
421.559,786.312
422.000,791.112
422.730,795.692
421.998,800.092
422.000,804.998
422.574,809.665
425.251,813.520
429.728,813.210
434.115,811.959
438.033,813.618
438.352,818.385
438.395,822.425
438.460,826.482
440.032,830.742
440.000,835.660
440.001,840.564
441.019,845.047
440.196,849.716
440.999,854.036
441.978,858.522
443.066,862.172
442.183,866.756
442.531,871.022
446.241,874.012
450.737,874.998
455.233,875.985
459.773,876.819
464.158,876.110
468.292,877.982
473.186,877.994
477.684,877.011
482.584,876.999
487.068,875.984
491.396,874.592
495.482,872.664
496.489,868.493
497.036,864.221
498.319,860.368
497.964,856.501
499.001,851.977
499.000,847.072
499.013,842.173
500.005,837.679
500.001,832.773
500.844,828.217
500.996,823.375
501.990,818.883
501.999,813.982
505.510,811.993
509.999,813.000
514.468,811.977
516.000,808.020
517.491,804.018
521.959,802.996
526.475,801.941
530.366,801.611
533.083,797.845
533.999,793.319
534.395,788.578
535.000,783.924
535.000,779.020
534.348,774.385
534.003,769.623
532.986,765.139
532.056,760.617
528.675,757.769
524.457,758.047
520.000,757.000
518.017,753.515
517.996,749.422
517.000,744.943
517.000,740.038
517.000,735.134
517.000,730.229
517.000,725.324
517.000,720.419
517.000,715.515
517.000,710.610
517.132,705.770
520.965,703.019
525.421,701.935
530.250,701.777
532.627,698.423
533.964,694.066
534.000,689.176
534.518,684.486
534.972,679.770
536.003,675.292
536.000,670.386
535.999,665.482
534.991,660.995
531.653,658.648
527.391,657.083
523.276,656.765
519.192,655.230
518.001,650.781
518.000,645.876
518.000,640.971
517.998,636.066
518.982,631.569
519.028,626.671
515.623,623.931
510.690,624.000
505.796,623.925
504.984,619.302
503.896,614.848
503.001,610.314
502.982,605.417
501.998,600.920
501.266,596.319
501.004,591.522
499.996,587.035
500.004,582.128
499.974,578.045
499.018,573.555
499.045,568.639
497.474,564.406
493.094,562.991
488.608,561.981
484.107,561.006
479.612,560.018
474.714,560.000
469.809,560.000
464.905,560.000

# Boundary 3 (200 points)
341.000,394.000
339.264,395.727
337.476,397.415
337.505,399.495
337.991,401.726
338.000,404.170
338.000,406.618
338.000,409.066
338.000,411.515
338.000,413.963
337.999,416.410
337.989,418.854
337.049,420.913
336.995,423.339
337.000,425.789
337.000,428.238
336.995,430.688
337.064,433.108
337.987,435.173
337.999,437.617
338.000,440.064
338.000,442.513
338.000,444.961
338.000,447.409
338.000,449.857
338.000,452.305
338.000,454.754
338.000,457.202
338.000,459.650
337.997,462.097
337.638,464.396
337.015,466.586
337.000,469.029
337.000,471.477
337.000,473.925
337.000,476.373
337.000,478.821
337.000,481.270
337.000,483.718
337.000,486.166
337.000,488.614
337.000,491.062
336.983,493.504
336.287,495.664
336.000,497.993
336.000,500.441
336.000,502.889
336.000,505.337
336.000,507.786
335.999,510.234
335.982,512.675
335.152,514.784
335.076,517.129
335.986,519.204
335.999,521.647
336.000,524.094
336.018,526.536
336.747,528.687
336.988,531.022
336.746,532.707
337.003,535.092
337.000,537.541
337.000,539.989
337.000,542.437
337.000,544.886
337.000,547.334
337.000,549.782
337.000,552.230
337.000,554.678
337.000,557.127
337.000,559.575
337.000,562.023
337.000,564.471
337.000,566.919
337.000,569.368
337.000,571.816
337.000,574.264
337.000,576.712
337.000,579.160
337.000,581.609
337.000,584.057
337.000,586.505
337.000,588.953
336.998,591.403
336.972,593.864
338.820,595.626
337.658,597.453
335.919,598.451
336.000,600.985
336.015,603.428
336.652,605.612
337.005,607.914
337.979,609.959
338.005,612.396
337.999,614.846
338.042,617.312
336.976,619.321
335.877,621.352
337.080,623.348
337.822,625.021
340.228,625.164
342.351,626.016
344.297,624.740
344.986,622.598
345.000,620.157
345.000,617.709
345.000,615.261
345.000,612.812
345.000,610.364
345.000,607.916
345.000,605.468
344.999,603.019
345.266,600.681
345.983,598.530
346.000,596.089
346.000,593.641
346.000,591.193
346.000,588.745
346.000,586.296
346.000,583.848
346.000,581.400
346.000,578.952
346.000,576.504
346.000,574.055
346.000,571.607
346.000,569.159
346.000,566.711
346.000,564.263
346.000,561.814
345.995,559.364
346.036,556.933
346.986,554.882
346.621,552.591
346.014,550.396
346.000,547.954
346.000,545.505
346.000,543.057
346.000,540.609
346.000,538.161
346.000,535.713
346.000,533.264
346.000,530.816
346.018,528.375
346.807,526.254
347.003,523.887
347.000,521.438
347.000,518.990
346.984,516.548
346.327,514.372
345.996,512.061
345.010,510.021
344.995,507.579
345.000,505.129
345.000,502.681
345.000,500.232
345.000,497.784
345.000,495.336
345.000,492.888
345.000,490.440
345.000,487.991
345.000,485.543
345.000,483.095
345.000,480.647
345.000,478.199
345.000,475.750
344.996,473.300
345.065,470.885
345.890,468.850
344.986,466.768
346.060,464.776
345.987,462.313
345.172,460.218
345.884,458.181
346.004,455.789
346.000,453.340
346.000,450.891
346.000,448.443
346.000,445.995
346.000,443.547
346.000,441.098
346.000,438.650
345.996,436.200
346.132,433.809
346.983,431.713
346.983,429.278
346.126,427.185
345.997,424.791
346.017,422.349
346.826,420.235
347.003,417.860
346.999,415.412
347.004,412.961
345.976,410.939
345.996,408.482
346.000,406.032
346.000,403.584
345.999,401.136
346.031,398.675
344.732,396.763
343.023,395.026

# Boundary 4 (200 points)
340.000,382.000
340.036,382.086
340.061,382.177
340.076,382.272
340.081,382.371
340.079,382.474
340.070,382.578
340.056,382.685
340.039,382.794
340.019,382.903
339.997,383.013
339.976,383.123
339.957,383.232
339.940,383.341
339.927,383.447
339.920,383.551
339.920,383.653
339.927,383.751
339.944,383.845
339.971,383.935
340.011,384.020
340.062,384.100
340.124,384.175
340.195,384.247
340.273,384.316
340.356,384.383
340.442,384.449
340.529,384.514
340.615,384.580
340.698,384.646
340.777,384.715
340.850,384.786
340.914,384.861
340.968,384.939
341.010,385.023
341.039,385.112
341.057,385.205
341.065,385.303
341.065,385.404
341.059,385.507
341.049,385.613
341.036,385.720
341.021,385.827
341.007,385.934
340.996,386.041
340.987,386.147
340.982,386.251
340.979,386.354
340.978,386.457
340.979,386.558
340.982,386.658
340.986,386.757
340.991,386.855
340.997,386.952
341.003,387.049
341.009,387.144
341.015,387.240
341.020,387.336
341.023,387.433
341.025,387.532
341.024,387.633
341.021,387.737
341.015,387.845
341.005,387.957
340.991,388.074
340.974,388.194
340.957,388.315
340.941,388.434
340.928,388.550
340.921,388.660
340.921,388.761
340.931,388.851
340.953,388.927
340.989,388.987
341.040,389.030
341.106,389.056
341.186,389.067
341.278,389.068
341.380,389.061
341.491,389.048
341.608,389.032
341.730,389.017
341.856,389.006
341.983,389.000
342.110,389.003
342.236,389.013
342.359,389.027
342.477,389.042
342.588,389.055
342.692,389.064
342.787,389.066
342.871,389.058
342.942,389.037
342.999,389.001
343.042,388.946
343.070,388.876
343.086,388.791
343.092,388.694
343.089,388.587
343.078,388.473
343.062,388.354
343.042,388.232
343.020,388.109
342.998,387.987
342.976,387.869
342.956,387.754
342.940,387.643
342.928,387.535
342.921,387.432
342.922,387.333
342.929,387.239
342.946,387.148
342.972,387.063
343.009,386.982
343.058,386.906
343.117,386.834
343.183,386.765
343.257,386.698
343.336,386.633
343.418,386.569
343.502,386.504
343.586,386.438
343.670,386.371
343.750,386.300
343.826,386.227
343.897,386.149
343.959,386.066
344.013,385.977
344.056,385.882
344.089,385.782
344.111,385.679
344.124,385.573
344.125,385.466
344.117,385.360
344.098,385.256
344.069,385.155
344.030,385.058
343.980,384.967
343.921,384.882
343.854,384.802
343.780,384.727
343.701,384.656
343.618,384.587
343.534,384.521
343.450,384.456
343.367,384.392
343.286,384.327
343.211,384.261
343.141,384.193
343.079,384.122
343.026,384.047
342.985,383.968
342.954,383.884
342.934,383.795
342.922,383.701
342.919,383.604
342.923,383.502
342.933,383.396
342.948,383.286
342.967,383.173
342.989,383.057
343.012,382.937
343.036,382.816
343.058,382.695
343.077,382.575
343.091,382.460
343.097,382.351
343.095,382.251
343.083,382.160
343.057,382.082
343.018,382.019
342.963,381.972
342.892,381.940
342.808,381.922
342.713,381.916
342.609,381.919
342.498,381.929
342.382,381.944
342.264,381.962
342.145,381.980
342.028,381.996
341.914,382.010
341.804,382.019
341.697,382.024
341.593,382.027
341.492,382.027
341.394,382.024
341.296,382.020
341.201,382.014
341.106,382.008
341.011,382.001
340.917,381.994
340.822,381.987
340.727,381.981
340.630,381.977
340.531,381.974
340.431,381.973
340.328,381.975
340.222,381.980
340.113,381.988

# Boundary 5 (200 points)
671.000,351.000
670.480,351.363
670.045,351.934
669.619,352.525
669.123,352.949
668.496,353.054
667.791,352.972
667.119,352.969
666.575,353.269
666.130,353.814
665.696,354.416
665.219,354.888
664.655,355.056
663.917,354.991
663.134,354.952
663.120,355.179
663.745,355.686
664.088,356.328
663.999,357.006
663.980,357.679
664.019,358.342
663.998,359.019
663.934,359.716
664.213,360.272
664.770,360.712
665.063,361.262
665.005,361.957
664.987,362.635
665.005,363.299
665.000,363.971
664.999,364.643
665.000,365.313
665.000,365.984
665.000,366.655
665.000,367.326
665.000,367.997
665.000,368.668
665.000,369.339
665.000,370.010
665.000,370.681
664.999,371.351
665.000,372.022
665.005,372.695
664.987,373.359
665.004,374.037
665.063,374.732
664.774,375.284
664.217,375.724
663.936,376.278
663.997,376.974
664.013,377.652
663.995,378.315
664.000,378.988
664.001,379.660
664.001,380.330
664.000,381.001
663.995,381.674
664.012,382.338
663.999,383.014
663.935,383.711
664.209,384.269
664.766,384.709
665.063,385.257
665.005,385.952
664.987,386.631
665.005,387.294
665.000,387.967
664.999,388.638
665.000,389.309
665.000,389.980
664.999,390.651
665.002,391.322
665.000,391.992
664.988,392.663
665.030,393.336
664.999,394.005
664.649,394.618
664.065,394.985
663.401,394.992
662.727,395.086
662.177,395.547
661.997,396.209
662.035,396.884
661.608,397.433
661.063,397.876
661.142,398.301
661.743,398.779
662.305,399.352
662.737,399.864
663.311,400.018
663.998,400.000
664.534,400.335
664.955,400.929
665.374,401.535
665.873,401.952
666.507,402.040
667.199,401.991
667.867,401.997
668.536,402.003
669.208,401.999
669.879,402.000
670.550,402.000
671.220,402.000
671.891,402.000
672.564,402.003
673.231,401.994
673.902,401.994
674.591,402.044
675.213,401.909
675.704,401.452
676.094,400.836
676.487,400.265
677.120,399.986
677.885,400.017
677.860,399.824
677.223,399.292
676.915,398.630
677.004,397.959
676.997,397.294
677.044,396.596
676.977,395.955
676.487,395.488
676.007,395.015
675.952,394.367
676.021,393.668
676.000,393.005
675.979,392.343
676.046,391.644
675.997,390.994
675.524,390.519
675.028,390.053
674.948,389.415
675.017,388.716
675.002,388.051
674.996,387.383
675.001,386.710
675.000,386.039
675.000,385.368
675.000,384.697
675.000,384.027
675.000,383.356
675.000,382.685
675.000,382.014
675.000,381.343
675.000,380.672
675.000,380.001
675.000,379.330
675.000,378.659
675.000,377.988
675.000,377.317
675.000,376.646
675.000,375.976
675.000,375.305
675.000,374.634
675.000,373.963
675.000,373.292
675.000,372.621
675.000,371.950
675.000,371.279
675.001,370.609
674.999,369.937
674.996,369.265
675.014,368.601
674.991,367.921
674.940,367.229
675.257,366.689
675.812,366.248
676.066,365.682
675.998,364.983
675.988,364.308
676.006,363.645
676.000,362.971
675.994,362.299
676.016,361.633
675.994,360.957
675.923,360.270
676.277,359.685
676.871,359.224
676.902,358.807
676.324,358.353
675.927,357.777
675.986,357.093
676.029,356.422
675.975,355.738
675.983,355.068
676.273,354.560
676.843,354.112
677.569,353.570
678.015,353.092
677.666,352.949
676.863,353.009
676.196,353.008
675.552,352.985
674.862,353.012
674.181,353.038
673.620,352.775
673.170,352.242
672.743,351.651
672.273,351.167
671.708,350.910

# Boundary 6 (200 points)
511.000,181.000
511.006,181.992
510.239,182.664
509.950,183.534
510.014,184.550
509.995,185.532
510.006,186.526
509.983,187.507
510.062,188.529
509.682,189.361
508.976,190.059
509.005,191.061
508.999,192.048
509.000,193.038
509.000,194.027
509.000,195.017
509.000,196.007
509.000,196.997
509.000,197.986
508.998,198.975
509.013,199.971
508.290,200.661
507.941,201.506
508.016,202.527
507.996,203.508
508.001,204.500
508.000,205.490
508.000,206.479
508.000,207.469
508.000,208.459
507.999,209.448
508.004,210.440
507.985,211.422
508.054,212.440
507.751,213.304
507.007,213.986
506.997,214.971
507.001,215.963
507.000,216.952
507.000,217.942
507.000,218.931
507.000,219.921
507.000,220.911
506.999,221.900
507.003,222.891
506.990,223.876
507.040,224.886
506.369,225.598
505.935,226.408
506.017,227.432
505.996,228.412
505.998,229.406
506.010,230.388
505.961,231.402
506.177,232.289
506.960,232.961
507.640,233.755
508.491,234.047
509.510,233.987
510.491,234.003
511.483,233.999
512.472,234.000
513.462,234.000
514.452,234.001
515.443,233.997
516.427,234.009
517.439,233.966
518.328,234.167
518.991,234.986
519.694,235.900
520.361,235.690
521.114,234.955
522.120,235.011
523.106,234.997
524.096,235.001
525.086,234.999
526.075,235.002
527.068,234.993
528.045,235.023
528.721,235.780
529.599,236.050
530.615,235.986
531.598,236.004
532.590,235.999
533.579,236.000
534.569,236.000
535.558,236.000
536.548,236.000
537.538,236.000
538.527,236.000
539.517,236.000
540.507,236.001
541.498,235.995
542.482,236.020
543.493,235.927
544.377,236.354
545.025,236.998
545.686,236.278
546.590,235.935
547.606,236.023
548.562,235.972
549.661,236.086
550.067,235.505
549.998,234.433
549.941,233.434
550.349,232.609
551.035,231.905
550.991,230.897
551.002,229.912
550.999,228.921
551.000,227.931
551.000,226.942
551.000,225.952
551.000,224.962
551.000,223.973
551.000,222.983
551.000,221.993
551.000,221.003
551.000,220.014
551.000,219.024
551.000,218.034
551.000,217.045
551.000,216.055
551.000,215.065
551.000,214.075
551.000,213.086
551.000,212.096
551.000,211.106
551.000,210.117
551.000,209.127
551.001,208.138
550.997,207.146
551.012,206.163
550.952,205.148
551.599,204.426
552.066,203.630
551.983,202.606
552.001,201.624
552.012,200.639
551.953,199.625
552.202,198.738
552.965,198.065
553.010,197.094
552.997,196.098
552.998,195.109
553.010,194.124
552.960,193.114
553.630,192.402
554.067,191.593
553.978,190.567
554.021,189.592
553.938,188.579
554.273,187.683
554.995,187.020
554.450,186.331
553.571,185.614
552.927,184.926
552.219,184.246
551.557,183.432
550.769,182.955
549.755,183.012
548.771,182.997
547.780,183.001
546.791,183.000
545.801,183.000
544.811,183.000
543.822,183.000
542.832,183.000
541.842,183.001
540.854,182.995
539.856,183.017
538.898,182.940
538.228,182.167
537.325,181.959
536.313,182.011
535.330,181.997
534.338,182.001
533.349,182.000
532.359,182.000
531.370,182.000
530.380,182.000
529.390,182.000
528.400,182.000
527.411,182.000
526.421,182.000
525.431,182.000
524.442,182.000
523.452,182.000
522.462,182.000
521.473,181.999
520.481,182.005
519.500,181.983
518.478,182.061
517.643,181.688
516.947,180.978
515.946,181.005
514.959,180.999
513.969,181.000
512.979,181.000
511.990,181.000

# Boundary 7 (200 points)
0.000,0.000
0.000,43.005
0.000,86.011
0.000,129.016
0.000,172.022
0.000,215.027
0.000,258.033
0.000,301.038
0.000,344.043
0.000,387.049
0.000,430.054
0.000,473.060
-0.000,516.065
0.000,559.071
-0.000,602.076
0.000,645.081
-0.000,688.087
0.000,731.092
-0.000,774.098
0.000,817.103
-0.000,860.109
0.000,903.114
-0.000,946.120
0.000,989.125
9.130,1023.000
52.136,1023.000
95.141,1023.000
138.147,1023.000
181.152,1023.000
224.158,1023.000
267.163,1023.000
310.168,1023.000
353.174,1023.000
396.179,1023.000
439.185,1023.000
482.190,1023.000
525.196,1023.000
568.201,1023.000
611.206,1023.000
654.212,1023.000
697.217,1023.000
740.223,1023.000
783.228,1023.000
826.234,1023.000
869.239,1023.000
912.244,1023.000
955.250,1023.000
998.255,1023.000
1023.000,1004.739
1023.000,961.734
1023.000,918.728
1023.000,875.723
1023.000,832.717
1023.000,789.712
1023.000,746.707
1023.000,703.701
1023.000,660.696
1023.000,617.690
1023.000,574.685
1023.000,531.679
1023.000,488.674
1023.000,445.669
1023.000,402.663
1023.000,359.658
1023.000,316.652
1023.000,273.647
1023.000,230.641
1023.000,187.636
1023.000,144.631
1023.000,101.625
1023.000,58.620
1023.000,15.614
995.609,0.000
952.603,-0.000
909.598,0.000
866.593,-0.000
823.587,0.000
780.582,-0.000
737.576,0.000
694.571,-0.000
651.565,0.000
608.560,-0.000
565.555,0.000
522.549,-0.000
479.544,0.000
436.538,-0.000
393.533,0.000
391.815,4.001
432.737,9.033
473.759,13.820
499.030,30.378
535.482,39.000
576.002,45.000
616.946,45.978
657.043,51.000
681.909,71.811
641.334,73.006
602.054,78.000
580.982,104.045
577.000,145.401
573.002,185.922
571.012,228.103
567.002,269.447
578.238,301.995
619.592,303.875
659.235,303.817
664.997,263.196
688.586,241.012
718.225,245.701
748.689,249.997
787.553,256.002
768.999,265.074
779.461,296.392
810.019,317.408
818.992,356.698
823.456,389.000
866.456,388.956
841.752,420.181
814.924,452.073
785.860,473.000
772.894,492.141
775.965,510.996
786.993,530.827
804.236,549.994
762.058,552.000
719.053,552.000
677.710,551.891
675.699,509.652
662.986,485.171
654.999,524.855
651.110,564.557
662.014,578.405
664.000,618.931
636.619,635.342
623.011,661.783
621.939,702.760
622.000,743.254
622.000,786.260
623.000,828.851
657.210,835.974
666.000,802.866
666.000,759.860
688.074,740.000
730.665,741.000
773.256,740.000
790.981,739.000
779.540,733.001
819.003,738.302
819.000,781.307
818.814,824.236
790.521,855.522
762.197,886.795
746.423,906.000
705.489,905.000
664.967,909.004
624.034,908.000
583.480,907.926
575.599,941.426
563.702,961.035
558.691,928.634
519.576,928.000
492.365,925.987
475.575,948.996
433.814,950.000
390.808,950.002
351.116,950.003
331.000,927.254
328.000,886.319
328.002,845.798
327.000,803.208
328.000,766.759
327.000,724.996
327.000,685.304
330.288,649.322
328.000,613.992
326.000,572.643
327.000,530.052
328.000,492.775
328.000,450.598
329.000,408.835
331.862,370.036
332.001,332.209
336.003,290.861
337.996,249.510
353.348,218.009
375.900,203.158
377.989,161.846
378.500,124.001
356.772,115.008
356.656,104.337
355.001,65.155
358.975,23.796
344.043,0.000
301.038,-0.000
258.033,0.000
215.027,-0.000
172.022,0.000
129.016,-0.000
86.011,0.000
43.005,-0.000

